Hourly measurement data supplied by UK-air on 17/11/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham Airport 2",
Latitude,,52.455719,,
Longitude,,-1.743912,,
Site Type,,Suburban Industrial,,
Zone,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,
Local Authority,,"Solihull",,
Date,Time,"Ozone",Status
2023-10-27,09:00:00,34.19885,V ugm-3
2023-10-27,10:00:00,27.38926,V ugm-3
2023-10-27,11:00:00,35.76887,V ugm-3
2023-10-27,12:00:00,42.72555,V ugm-3
2023-10-27,13:00:00,40.25682,V ugm-3
2023-10-27,14:00:00,41.69528,V ugm-3
2023-10-27,15:00:00,30.995,V ugm-3
2023-10-27,16:00:00,19.6471,V ugm-3
2023-10-27,17:00:00,22.5371,V ugm-3
2023-10-27,18:00:00,22.28664,V ugm-3
2023-10-27,19:00:00,22.72348,V ugm-3
2023-10-27,20:00:00,18.24286,V ugm-3
2023-10-27,21:00:00,24.40249,V ugm-3
2023-10-27,22:00:00,15.18406,V ugm-3
2023-10-27,23:00:00,18.74999,V ugm-3
2023-10-27,24:00:00,18.30744,V ugm-3
2023-10-28,01:00:00,26.23884,V ugm-3
2023-10-28,02:00:00,35.44553,V ugm-3
2023-10-28,03:00:00,41.79375,V ugm-3
2023-10-28,04:00:00,38.00282,V ugm-3
2023-10-28,05:00:00,33.30814,V ugm-3
2023-10-28,06:00:00,33.92932,V ugm-3
2023-10-28,07:00:00,35.33556,V ugm-3
2023-10-28,08:00:00,34.73813,V ugm-3
2023-10-28,09:00:00,38.9938,V ugm-3
2023-10-28,10:00:00,45.24027,V ugm-3
2023-10-28,11:00:00,48.10239,V ugm-3
2023-10-28,12:00:00,52.08388,V ugm-3
2023-10-28,13:00:00,51.19291,V ugm-3
2023-10-28,14:00:00,52.42971,V ugm-3
2023-10-28,15:00:00,50.99524,V ugm-3
2023-10-28,16:00:00,44.1097,V ugm-3
2023-10-28,17:00:00,38.75943,V ugm-3
2023-10-28,18:00:00,36.48976,V ugm-3
2023-10-28,19:00:00,42.33252,V ugm-3
2023-10-28,20:00:00,41.89469,V ugm-3
2023-10-28,21:00:00,43.62338,V ugm-3
2023-10-28,22:00:00,37.27409,V ugm-3
2023-10-28,23:00:00,40.54419,V ugm-3
2023-10-28,24:00:00,46.61441,V ugm-3
2023-10-29,01:00:00,43.69107,V ugm-3
2023-10-29,02:00:00,44.64821,V ugm-3
2023-10-29,03:00:00,45.67993,V ugm-3
2023-10-29,04:00:00,45.89258,V ugm-3
2023-10-29,05:00:00,46.70215,V ugm-3
2023-10-29,06:00:00,41.80721,V ugm-3
2023-10-29,07:00:00,35.92992,V ugm-3
2023-10-29,08:00:00,39.89963,V ugm-3
2023-10-29,09:00:00,45.12622,V ugm-3
2023-10-29,10:00:00,47.63123,V ugm-3
2023-10-29,11:00:00,49.94032,V ugm-3
2023-10-29,12:00:00,50.42736,V ugm-3
2023-10-29,13:00:00,45.04414,V ugm-3
2023-10-29,14:00:00,46.7953,V ugm-3
2023-10-29,15:00:00,41.60379,V ugm-3
2023-10-29,16:00:00,35.89042,V ugm-3
2023-10-29,17:00:00,39.51745,V ugm-3
2023-10-29,18:00:00,35.39163,V ugm-3
2023-10-29,19:00:00,31.91429,V ugm-3
2023-10-29,20:00:00,34.42355,V ugm-3
2023-10-29,21:00:00,40.55577,V ugm-3
2023-10-29,22:00:00,44.1693,V ugm-3
2023-10-29,23:00:00,44.22631,V ugm-3
2023-10-29,24:00:00,47.54557,V ugm-3
2023-10-30,01:00:00,46.00468,V ugm-3
2023-10-30,02:00:00,47.41266,V ugm-3
2023-10-30,03:00:00,49.26796,V ugm-3
2023-10-30,04:00:00,39.48743,V ugm-3
2023-10-30,05:00:00,35.10192,V ugm-3
2023-10-30,06:00:00,25.08038,V ugm-3
2023-10-30,07:00:00,23.99476,V ugm-3
2023-10-30,08:00:00,33.06598,V ugm-3
2023-10-30,09:00:00,40.22042,V ugm-3
2023-10-30,10:00:00,48.69437,V ugm-3
2023-10-30,11:00:00,48.01409,V ugm-3
2023-10-30,12:00:00,47.91098,V ugm-3
2023-10-30,13:00:00,54.37833,V ugm-3
2023-10-30,14:00:00,54.49238,V ugm-3
2023-10-30,15:00:00,40.65654,V ugm-3
2023-10-30,16:00:00,21.20268,V ugm-3
2023-10-30,17:00:00,8.84201,V ugm-3
2023-10-30,18:00:00,15.68021,V ugm-3
2023-10-30,19:00:00,3.08751,V ugm-3
2023-10-30,20:00:00,1.67904,V ugm-3
2023-10-30,21:00:00,1.46973,V ugm-3
2023-10-30,22:00:00,1.36945,V ugm-3
2023-10-30,23:00:00,0.96381,V ugm-3
2023-10-30,24:00:00,1.10359,V ugm-3
2023-10-31,01:00:00,4.76892,V ugm-3
2023-10-31,02:00:00,4.35454,V ugm-3
2023-10-31,03:00:00,12.57189,V ugm-3
2023-10-31,04:00:00,8.81412,V ugm-3
2023-10-31,05:00:00,9.93375,V ugm-3
2023-10-31,06:00:00,11.02882,V ugm-3
2023-10-31,07:00:00,11.61514,V ugm-3
2023-10-31,08:00:00,12.8971,V ugm-3
2023-10-31,09:00:00,12.72775,V ugm-3
2023-10-31,10:00:00,15.03999,V ugm-3
2023-10-31,11:00:00,34.14874,V ugm-3
2023-10-31,12:00:00,38.74287,V ugm-3
2023-10-31,13:00:00,39.64376,V ugm-3
2023-10-31,14:00:00,43.58273,V ugm-3
2023-10-31,15:00:00,30.96303,V ugm-3
2023-10-31,16:00:00,13.66132,V ugm-3
2023-10-31,17:00:00,13.52153,V ugm-3
2023-10-31,18:00:00,15.18823,V ugm-3
2023-10-31,19:00:00,12.15156,V ugm-3
2023-10-31,20:00:00,17.15754,V ugm-3
2023-10-31,21:00:00,19.90679,V ugm-3
2023-10-31,22:00:00,21.2384,V ugm-3
2023-10-31,23:00:00,34.28417,V ugm-3
2023-10-31,24:00:00,45.93843,V ugm-3
2023-11-01,01:00:00,47.08676,V ugm-3
2023-11-01,02:00:00,45.99331,V ugm-3
2023-11-01,03:00:00,45.37434,V ugm-3
2023-11-01,04:00:00,49.87952,V ugm-3
2023-11-01,05:00:00,50.4096,V ugm-3
2023-11-01,06:00:00,54.98308,V ugm-3
2023-11-01,07:00:00,57.87577,V ugm-3
2023-11-01,08:00:00,57.609,V ugm-3
2023-11-01,09:00:00,56.96683,V ugm-3
2023-11-01,10:00:00,56.37744,V ugm-3
2023-11-01,11:00:00,57.15602,V ugm-3
2023-11-01,12:00:00,57.28655,V ugm-3
2023-11-01,13:00:00,55.58017,V ugm-3
2023-11-01,14:00:00,51.76463,V ugm-3
2023-11-01,15:00:00,46.08557,V ugm-3
2023-11-01,16:00:00,44.63641,V ugm-3
2023-11-01,17:00:00,47.64205,V ugm-3
2023-11-01,18:00:00,38.17941,V ugm-3
2023-11-01,19:00:00,34.4666,V ugm-3
2023-11-01,20:00:00,37.90175,V ugm-3
2023-11-01,21:00:00,39.72205,V ugm-3
2023-11-01,22:00:00,42.66212,V ugm-3
2023-11-01,23:00:00,42.15533,V ugm-3
2023-11-01,24:00:00,44.88193,V ugm-3
2023-11-02,01:00:00,47.51841,V ugm-3
2023-11-02,02:00:00,44.02076,V ugm-3
2023-11-02,03:00:00,45.82561,V ugm-3
2023-11-02,04:00:00,42.64943,V ugm-3
2023-11-02,05:00:00,47.99894,V ugm-3
2023-11-02,06:00:00,34.92779,V ugm-3
2023-11-02,07:00:00,29.69958,V ugm-3
2023-11-02,08:00:00,31.32448,V ugm-3
2023-11-02,09:00:00,42.97959,V ugm-3
2023-11-02,10:00:00,33.4316,V ugm-3
2023-11-02,11:00:00,31.57515,V ugm-3
2023-11-02,12:00:00,39.37389,V ugm-3
2023-11-02,13:00:00,44.81314,V ugm-3
2023-11-02,14:00:00,46.22533,V ugm-3
2023-11-02,15:00:00,50.8585,V ugm-3
2023-11-02,16:00:00,50.88545,V ugm-3
2023-11-02,17:00:00,47.7048,V ugm-3
2023-11-02,18:00:00,48.81975,V ugm-3
2023-11-02,19:00:00,41.61273,V ugm-3
2023-11-02,20:00:00,42.82518,V ugm-3
2023-11-02,21:00:00,45.69768,V ugm-3
2023-11-02,22:00:00,48.06356,V ugm-3
2023-11-02,23:00:00,49.1416,V ugm-3
2023-11-02,24:00:00,52.24966,V ugm-3
2023-11-03,01:00:00,49.68492,V ugm-3
2023-11-03,02:00:00,46.0917,V ugm-3
2023-11-03,03:00:00,46.90889,V ugm-3
2023-11-03,04:00:00,46.66546,V ugm-3
2023-11-03,05:00:00,39.18516,V ugm-3
2023-11-03,06:00:00,32.35403,V ugm-3
2023-11-03,07:00:00,31.66574,V ugm-3
2023-11-03,08:00:00,30.57808,V ugm-3
2023-11-03,09:00:00,35.29086,V ugm-3
2023-11-03,10:00:00,37.69697,V ugm-3
2023-11-03,11:00:00,47.01818,V ugm-3
2023-11-03,12:00:00,51.19368,V ugm-3
2023-11-03,13:00:00,50.40722,V ugm-3
2023-11-03,14:00:00,48.83299,V ugm-3
2023-11-03,15:00:00,43.72271,V ugm-3
2023-11-03,16:00:00,35.00992,V ugm-3
2023-11-03,17:00:00,37.33919,V ugm-3
2023-11-03,18:00:00,37.24544,V ugm-3
2023-11-03,19:00:00,30.2088,V ugm-3
2023-11-03,20:00:00,30.75302,V ugm-3
2023-11-03,21:00:00,33.36063,V ugm-3
2023-11-03,22:00:00,34.56336,V ugm-3
2023-11-03,23:00:00,34.3734,V ugm-3
2023-11-03,24:00:00,29.55045,V ugm-3
2023-11-04,01:00:00,27.05744,V ugm-3
2023-11-04,02:00:00,26.58509,V ugm-3
2023-11-04,03:00:00,25.92005,V ugm-3
2023-11-04,04:00:00,25.68373,V ugm-3
2023-11-04,05:00:00,20.0383,V ugm-3
2023-11-04,06:00:00,23.86892,V ugm-3
2023-11-04,07:00:00,28.46943,V ugm-3
2023-11-04,08:00:00,27.53733,V ugm-3
2023-11-04,09:00:00,31.69835,V ugm-3
2023-11-04,10:00:00,48.28328,V ugm-3
2023-11-04,11:00:00,53.60715,V ugm-3
2023-11-04,12:00:00,48.24897,V ugm-3
2023-11-04,13:00:00,37.0324,V ugm-3
2023-11-04,14:00:00,35.92379,V ugm-3
2023-11-04,15:00:00,23.65039,V ugm-3
2023-11-04,16:00:00,20.33512,V ugm-3
2023-11-04,17:00:00,24.64852,V ugm-3
2023-11-04,18:00:00,7.32261,V ugm-3
2023-11-04,19:00:00,9.02529,V ugm-3
2023-11-04,20:00:00,3.58491,V ugm-3
2023-11-04,21:00:00,22.10221,V ugm-3
2023-11-04,22:00:00,23.12584,V ugm-3
2023-11-04,23:00:00,25.72256,V ugm-3
2023-11-04,24:00:00,33.23623,V ugm-3
2023-11-05,01:00:00,35.25186,V ugm-3
2023-11-05,02:00:00,36.63498,V ugm-3
2023-11-05,03:00:00,41.34265,V ugm-3
2023-11-05,04:00:00,41.27049,V ugm-3
2023-11-05,05:00:00,38.7298,V ugm-3
2023-11-05,06:00:00,36.77028,V ugm-3
2023-11-05,07:00:00,38.26251,V ugm-3
2023-11-05,08:00:00,39.44201,V ugm-3
2023-11-05,09:00:00,36.9146,V ugm-3
2023-11-05,10:00:00,39.83274,V ugm-3
2023-11-05,11:00:00,44.53237,V ugm-3
2023-11-05,12:00:00,49.50135,V ugm-3
2023-11-05,13:00:00,45.63595,V ugm-3
2023-11-05,14:00:00,38.95999,V ugm-3
2023-11-05,15:00:00,39.36278,V ugm-3
2023-11-05,16:00:00,32.81216,V ugm-3
2023-11-05,17:00:00,34.52386,V ugm-3
2023-11-05,18:00:00,32.13831,V ugm-3
2023-11-05,19:00:00,28.56786,V ugm-3
2023-11-05,20:00:00,27.28827,V ugm-3
2023-11-05,21:00:00,32.60457,V ugm-3
2023-11-05,22:00:00,33.51274,V ugm-3
2023-11-05,23:00:00,42.20663,V ugm-3
2023-11-05,24:00:00,46.06662,V ugm-3
2023-11-06,01:00:00,45.00774,V ugm-3
2023-11-06,02:00:00,42.60784,V ugm-3
2023-11-06,03:00:00,39.88571,V ugm-3
2023-11-06,04:00:00,37.41101,V ugm-3
2023-11-06,05:00:00,35.50751,V ugm-3
2023-11-06,06:00:00,31.76703,V ugm-3
2023-11-06,07:00:00,26.61417,V ugm-3
2023-11-06,08:00:00,29.51486,V ugm-3
2023-11-06,09:00:00,38.52902,V ugm-3
2023-11-06,10:00:00,49.08507,V ugm-3
2023-11-06,11:00:00,54.16172,V ugm-3
2023-11-06,12:00:00,52.1913,V ugm-3
2023-11-06,13:00:00,55.62526,V ugm-3
2023-11-06,14:00:00,52.4757,V ugm-3
2023-11-06,15:00:00,50.90035,V ugm-3
2023-11-06,16:00:00,47.45004,V ugm-3
2023-11-06,17:00:00,43.36296,V ugm-3
2023-11-06,18:00:00,39.79272,V ugm-3
2023-11-06,19:00:00,37.06242,V ugm-3
2023-11-06,20:00:00,35.30767,V ugm-3
2023-11-06,21:00:00,37.45643,V ugm-3
2023-11-06,22:00:00,38.44388,V ugm-3
2023-11-06,23:00:00,41.00704,V ugm-3
2023-11-06,24:00:00,36.548,V ugm-3
2023-11-07,01:00:00,45.3029,V ugm-3
2023-11-07,02:00:00,41.98197,V ugm-3
2023-11-07,03:00:00,39.61822,V ugm-3
2023-11-07,04:00:00,43.94034,V ugm-3
2023-11-07,05:00:00,41.73241,V ugm-3
2023-11-07,06:00:00,37.89021,V ugm-3
2023-11-07,07:00:00,37.5612,V ugm-3
2023-11-07,08:00:00,35.59125,V ugm-3
2023-11-07,09:00:00,35.9848,V ugm-3
2023-11-07,10:00:00,38.35732,V ugm-3
2023-11-07,11:00:00,41.33226,V ugm-3
2023-11-07,12:00:00,46.64638,V ugm-3
2023-11-07,13:00:00,48.19154,V ugm-3
2023-11-07,14:00:00,49.7074,V ugm-3
2023-11-07,15:00:00,44.28165,V ugm-3
2023-11-07,16:00:00,38.48147,V ugm-3
2023-11-07,17:00:00,35.12201,V ugm-3
2023-11-07,18:00:00,29.91487,V ugm-3
2023-11-07,19:00:00,29.67144,V ugm-3
2023-11-07,20:00:00,35.75163,V ugm-3
2023-11-07,21:00:00,22.96756,V ugm-3
2023-11-07,22:00:00,27.22084,V ugm-3
2023-11-07,23:00:00,33.19749,V ugm-3
2023-11-07,24:00:00,38.62928,V ugm-3
2023-11-08,01:00:00,38.36563,V ugm-3
2023-11-08,02:00:00,45.95197,V ugm-3
2023-11-08,03:00:00,45.5399,V ugm-3
2023-11-08,04:00:00,44.07096,V ugm-3
2023-11-08,05:00:00,50.0293,V ugm-3
2023-11-08,06:00:00,47.29869,V ugm-3
2023-11-08,07:00:00,46.90016,V ugm-3
2023-11-08,08:00:00,50.14322,V ugm-3
2023-11-08,09:00:00,50.93113,V ugm-3
2023-11-08,10:00:00,51.85518,V ugm-3
2023-11-08,11:00:00,50.117,V ugm-3
2023-11-08,12:00:00,50.27286,V ugm-3
2023-11-08,13:00:00,52.75373,V ugm-3
2023-11-08,14:00:00,47.56448,V ugm-3
2023-11-08,15:00:00,37.59863,V ugm-3
2023-11-08,16:00:00,30.36632,V ugm-3
2023-11-08,17:00:00,25.31339,V ugm-3
2023-11-08,18:00:00,8.57377,V ugm-3
2023-11-08,19:00:00,16.49097,V ugm-3
2023-11-08,20:00:00,19.22162,V ugm-3
2023-11-08,21:00:00,25.05177,V ugm-3
2023-11-08,22:00:00,31.14401,V ugm-3
2023-11-08,23:00:00,29.61652,V ugm-3
2023-11-08,24:00:00,29.80414,V ugm-3
2023-11-09,01:00:00,36.16974,V ugm-3
2023-11-09,02:00:00,36.82,V ugm-3
2023-11-09,03:00:00,39.22816,V ugm-3
2023-11-09,04:00:00,43.42635,V ugm-3
2023-11-09,05:00:00,46.86491,V ugm-3
2023-11-09,06:00:00,36.63311,V ugm-3
2023-11-09,07:00:00,36.00847,V ugm-3
2023-11-09,08:00:00,37.73529,V ugm-3
2023-11-09,09:00:00,44.82799,V ugm-3
2023-11-09,10:00:00,50.56972,V ugm-3
2023-11-09,11:00:00,53.69813,V ugm-3
2023-11-09,12:00:00,53.64326,V ugm-3
2023-11-09,13:00:00,50.7057,V ugm-3
2023-11-09,14:00:00,51.79136,V ugm-3
2023-11-09,15:00:00,50.27124,V ugm-3
2023-11-09,16:00:00,47.37319,V ugm-3
2023-11-09,17:00:00,38.92619,V ugm-3
2023-11-09,18:00:00,45.83485,V ugm-3
2023-11-09,19:00:00,45.12511,V ugm-3
2023-11-09,20:00:00,48.16127,V ugm-3
2023-11-09,21:00:00,38.74687,V ugm-3
2023-11-09,22:00:00,43.97461,V ugm-3
2023-11-09,23:00:00,46.05223,V ugm-3
2023-11-09,24:00:00,44.24214,V ugm-3
2023-11-10,01:00:00,44.3301,V ugm-3
2023-11-10,02:00:00,47.16058,V ugm-3
2023-11-10,03:00:00,44.54914,V ugm-3
2023-11-10,04:00:00,40.15413,V ugm-3
2023-11-10,05:00:00,31.37935,V ugm-3
2023-11-10,06:00:00,8.51536,V ugm-3
2023-11-10,07:00:00,1.71925,V ugm-3
2023-11-10,08:00:00,2.89712,V ugm-3
2023-11-10,09:00:00,18.43755,V ugm-3
2023-11-10,10:00:00,34.50819,V ugm-3
2023-11-10,11:00:00,51.48837,V ugm-3
2023-11-10,12:00:00,43.95286,V ugm-3
2023-11-10,13:00:00,43.21332,V ugm-3
2023-11-10,14:00:00,38.89992,V ugm-3
2023-11-10,15:00:00,34.75563,V ugm-3
2023-11-10,16:00:00,27.26937,V ugm-3
2023-11-10,17:00:00,21.32636,V ugm-3
2023-11-10,18:00:00,25.00775,V ugm-3
2023-11-10,19:00:00,22.68542,V ugm-3
2023-11-10,20:00:00,23.07118,V ugm-3
2023-11-10,21:00:00,19.22204,V ugm-3
2023-11-10,22:00:00,15.07634,V ugm-3
2023-11-10,23:00:00,27.38526,V ugm-3
2023-11-10,24:00:00,26.09197,V ugm-3
2023-11-11,01:00:00,27.56147,V ugm-3
2023-11-11,02:00:00,36.65227,V ugm-3
2023-11-11,03:00:00,46.22772,V ugm-3
2023-11-11,04:00:00,47.78258,V ugm-3
2023-11-11,05:00:00,39.68229,V ugm-3
2023-11-11,06:00:00,21.08088,V ugm-3
2023-11-11,07:00:00,22.91766,V ugm-3
2023-11-11,08:00:00,25.03381,V ugm-3
2023-11-11,09:00:00,31.21519,V ugm-3
2023-11-11,10:00:00,40.22914,V ugm-3
2023-11-11,11:00:00,43.8973,V ugm-3
2023-11-11,12:00:00,51.62248,V ugm-3
2023-11-11,13:00:00,43.52023,V ugm-3
2023-11-11,14:00:00,43.63122,V ugm-3
2023-11-11,15:00:00,26.95718,V ugm-3
2023-11-11,16:00:00,10.52577,V ugm-3
2023-11-11,17:00:00,1.76348,V ugm-3
2023-11-11,18:00:00,1.83159,V ugm-3
2023-11-11,19:00:00,1.34721,V ugm-3
2023-11-11,20:00:00,1.2157,V ugm-3
2023-11-11,21:00:00,1.21736,V ugm-3
2023-11-11,22:00:00,1.16982,V ugm-3
2023-11-11,23:00:00,1.10809,V ugm-3
2023-11-11,24:00:00,5.57922,V ugm-3
2023-11-12,01:00:00,8.54091,V ugm-3
2023-11-12,02:00:00,12.46805,V ugm-3
2023-11-12,03:00:00,10.62487,V ugm-3
2023-11-12,04:00:00,15.90916,V ugm-3
2023-11-12,05:00:00,15.65896,V ugm-3
2023-11-12,06:00:00,13.04586,V ugm-3
2023-11-12,07:00:00,12.20929,V ugm-3
2023-11-12,08:00:00,17.72772,V ugm-3
2023-11-12,09:00:00,14.32897,V ugm-3
2023-11-12,10:00:00,17.05792,V ugm-3
2023-11-12,11:00:00,21.72493,V ugm-3
2023-11-12,12:00:00,32.53449,V ugm-3
2023-11-12,13:00:00,43.42895,V ugm-3
2023-11-12,14:00:00,39.30645,V ugm-3
2023-11-12,15:00:00,40.92777,V ugm-3
2023-11-12,16:00:00,36.44672,V ugm-3
2023-11-12,17:00:00,32.31997,V ugm-3
2023-11-12,18:00:00,28.63972,V ugm-3
2023-11-12,19:00:00,27.45738,V ugm-3
2023-11-12,20:00:00,22.22635,V ugm-3
2023-11-12,21:00:00,23.33037,V ugm-3
2023-11-12,22:00:00,25.06476,V ugm-3
2023-11-12,23:00:00,30.65935,V ugm-3
2023-11-12,24:00:00,32.33155,V ugm-3
2023-11-13,01:00:00,32.85005,V ugm-3
2023-11-13,02:00:00,41.24997,V ugm-3
2023-11-13,03:00:00,49.12955,V ugm-3
2023-11-13,04:00:00,54.87763,V ugm-3
2023-11-13,05:00:00,52.60566,V ugm-3
2023-11-13,06:00:00,46.92073,V ugm-3
2023-11-13,07:00:00,46.93865,V ugm-3
2023-11-13,08:00:00,60.54749,V ugm-3
2023-11-13,09:00:00,65.08534,V ugm-3
2023-11-13,10:00:00,65.83463,V ugm-3
2023-11-13,11:00:00,64.32583,V ugm-3
2023-11-13,12:00:00,62.86088,V ugm-3
2023-11-13,13:00:00,62.20564,V ugm-3
2023-11-13,14:00:00,59.78041,V ugm-3
2023-11-13,15:00:00,57.36442,V ugm-3
2023-11-13,16:00:00,55.21966,V ugm-3
2023-11-13,17:00:00,56.23388,V ugm-3
2023-11-13,18:00:00,54.69248,V ugm-3
2023-11-13,19:00:00,52.67425,V ugm-3
2023-11-13,20:00:00,54.01364,V ugm-3
2023-11-13,21:00:00,54.25086,V ugm-3
2023-11-13,22:00:00,56.32559,V ugm-3
2023-11-13,23:00:00,57.77734,V ugm-3
2023-11-13,24:00:00,58.29745,V ugm-3
2023-11-14,01:00:00,54.90015,V ugm-3
2023-11-14,02:00:00,52.82828,V ugm-3
2023-11-14,03:00:00,51.64683,V ugm-3
2023-11-14,04:00:00,47.35825,V ugm-3
2023-11-14,05:00:00,47.58159,V ugm-3
2023-11-14,06:00:00,48.96518,V ugm-3
2023-11-14,07:00:00,41.23149,V ugm-3
2023-11-14,08:00:00,31.35947,V ugm-3
2023-11-14,09:00:00,30.64118,V ugm-3
2023-11-14,10:00:00,38.8817,V ugm-3
2023-11-14,11:00:00,42.07469,V ugm-3
2023-11-14,12:00:00,38.4718,V ugm-3
2023-11-14,13:00:00,42.24235,V ugm-3
2023-11-14,14:00:00,47.27004,V ugm-3
2023-11-14,15:00:00,47.66571,V ugm-3
2023-11-14,16:00:00,43.25725,V ugm-3
2023-11-14,17:00:00,38.16813,V ugm-3
2023-11-14,18:00:00,35.04559,V ugm-3
2023-11-14,19:00:00,39.88856,V ugm-3
2023-11-14,20:00:00,35.62055,V ugm-3
2023-11-14,21:00:00,38.16149,V ugm-3
2023-11-14,22:00:00,39.15106,V ugm-3
2023-11-14,23:00:00,42.55365,V ugm-3
2023-11-14,24:00:00,47.34671,V ugm-3
2023-11-15,01:00:00,47.38643,V ugm-3
2023-11-15,02:00:00,45.72795,V ugm-3
2023-11-15,03:00:00,47.74831,V ugm-3
2023-11-15,04:00:00,48.85023,V ugm-3
2023-11-15,05:00:00,45.06709,V ugm-3
2023-11-15,06:00:00,40.67403,V ugm-3
2023-11-15,07:00:00,42.13741,V ugm-3
2023-11-15,08:00:00,42.54841,V ugm-3
2023-11-15,09:00:00,48.48836,V ugm-3
2023-11-15,10:00:00,54.99283,V ugm-3
2023-11-15,11:00:00,56.19961,V ugm-3
2023-11-15,12:00:00,53.71895,V ugm-3
2023-11-15,13:00:00,55.23175,V ugm-3
2023-11-15,14:00:00,60.22883,V ugm-3
2023-11-15,15:00:00,54.93961,V ugm-3
2023-11-15,16:00:00,43.92782,V ugm-3
2023-11-15,17:00:00,45.32542,V ugm-3
2023-11-15,18:00:00,32.8864,V ugm-3
2023-11-15,19:00:00,35.047,V ugm-3
2023-11-15,20:00:00,34.11422,V ugm-3
2023-11-15,21:00:00,21.46612,V ugm-3
2023-11-15,22:00:00,23.90868,V ugm-3
2023-11-15,23:00:00,22.81174,V ugm-3
2023-11-15,24:00:00,6.40538,V ugm-3
2023-11-16,01:00:00,2.12819,V ugm-3
2023-11-16,02:00:00,2.76939,V ugm-3
2023-11-16,03:00:00,8.23416,V ugm-3
2023-11-16,04:00:00,6.05671,V ugm-3
2023-11-16,05:00:00,1.0745,V ugm-3
2023-11-16,06:00:00,0.88198,V ugm-3
2023-11-16,07:00:00,1.29872,V ugm-3
2023-11-16,08:00:00,2.00521,V ugm-3
2023-11-16,09:00:00,3.49243,V ugm-3
2023-11-16,10:00:00,5.8122,V ugm-3
2023-11-16,11:00:00,5.6516,V ugm-3
2023-11-16,12:00:00,8.59271,V ugm-3
2023-11-16,13:00:00,15.68446,V ugm-3
2023-11-16,14:00:00,10.48564,V ugm-3
2023-11-16,15:00:00,6.77105,V ugm-3
2023-11-16,16:00:00,7.1445,V ugm-3
2023-11-16,17:00:00,1.62512,V ugm-3
2023-11-16,18:00:00,1.89664,V ugm-3
2023-11-16,19:00:00,1.45435,V ugm-3
2023-11-16,20:00:00,14.55747,V ugm-3
2023-11-16,21:00:00,21.51389,V ugm-3
2023-11-16,22:00:00,26.29657,V ugm-3
2023-11-16,23:00:00,28.91411,V ugm-3
2023-11-16,24:00:00,36.33182,V ugm-3
2023-11-17,01:00:00,36.82115,V ugm-3
2023-11-17,02:00:00,35.4789,V ugm-3
2023-11-17,03:00:00,32.08888,V ugm-3
2023-11-17,04:00:00,38.29351,V ugm-3
2023-11-17,05:00:00,32.26607,V ugm-3
2023-11-17,06:00:00,14.39092,V ugm-3
2023-11-17,07:00:00,14.70719,V ugm-3
2023-11-17,08:00:00,17.86753,V ugm-3
2023-11-17,09:00:00,31.21447,V ugm-3
2023-11-17,10:00:00,40.42375,V ugm-3
2023-11-17,11:00:00,44.99403,V ugm-3
2023-11-17,12:00:00,47.97867,V ugm-3
2023-11-17,13:00:00,47.13189,V ugm-3
2023-11-17,14:00:00,35.13857,V ugm-3
2023-11-17,15:00:00,22.65984,V ugm-3
2023-11-17,16:00:00,14.72303,V ugm-3
2023-11-17,17:00:00,15.77289,V ugm-3
2023-11-17,18:00:00,19.259,V ugm-3
2023-11-17,19:00:00,25.62817,V ugm-3
2023-11-17,20:00:00,23.24501,V ugm-3
2023-11-17,21:00:00,33.0352,V ugm-3
2023-11-17,22:00:00,42.4252,V ugm-3
2023-11-17,23:00:00,52.3062,V ugm-3
2023-11-17,24:00:00,56.14746,V ugm-3
2023-11-18,01:00:00,54.36632,V ugm-3
2023-11-18,02:00:00,52.67237,V ugm-3
2023-11-18,03:00:00,50.73359,V ugm-3
2023-11-18,04:00:00,52.86293,V ugm-3
2023-11-18,05:00:00,52.58012,V ugm-3
2023-11-18,06:00:00,46.57873,V ugm-3
2023-11-18,07:00:00,43.66506,V ugm-3
2023-11-18,08:00:00,33.47204,V ugm-3
2023-11-18,09:00:00,30.90321,V ugm-3
2023-11-18,10:00:00,32.07377,V ugm-3
2023-11-18,11:00:00,31.71683,V ugm-3
2023-11-18,12:00:00,40.48314,V ugm-3
2023-11-18,13:00:00,41.46807,V ugm-3
2023-11-18,14:00:00,44.13218,V ugm-3
2023-11-18,15:00:00,41.78354,V ugm-3
2023-11-18,16:00:00,35.93159,V ugm-3
2023-11-18,17:00:00,37.76087,V ugm-3
2023-11-18,18:00:00,39.01014,V ugm-3
2023-11-18,19:00:00,42.91458,V ugm-3
2023-11-18,20:00:00,43.24904,V ugm-3
2023-11-18,21:00:00,47.91834,V ugm-3
2023-11-18,22:00:00,57.01506,V ugm-3
2023-11-18,23:00:00,58.05951,V ugm-3
2023-11-18,24:00:00,57.40627,V ugm-3
2023-11-19,01:00:00,57.99991,V ugm-3
2023-11-19,02:00:00,59.81898,V ugm-3
2023-11-19,03:00:00,60.69079,V ugm-3
2023-11-19,04:00:00,63.3618,V ugm-3
2023-11-19,05:00:00,59.27924,V ugm-3
2023-11-19,06:00:00,58.21822,V ugm-3
2023-11-19,07:00:00,54.47173,V ugm-3
2023-11-19,08:00:00,56.10425,V ugm-3
